ID	REVIEW	LABEL
215	Lagi ribet nyari kopi.. Tengok kanan kiri.. Eehh ketemu sama kopi kenangan pas depan pintu masuk phc... Jadi ngopi dulu deh... Pelayanan cepat.. Dan di layani sesuai dengan request kopinya mau pahit.. Pahitmanis.. Sesuai selera.. Mantap	5
216	Enak untuk WFC	5
217	Tempatnya asyik dan minumannya rasanya mantap	5
218	Meski bnyk pengunjung tp t4 ga ada kurangnya, maknyus siih	5
219	Tempatnya bagus.,enak buat nyantai setelah keliling2 tp.	5
220	Ramah pelayanannya	5
221	Gurami Pesmol is delicious.	5
222	Tidak seenak dulu yang masak beda kali	1
223	Pelayanan nya baik kariawan nya ramah	5
224	Pelayanannya bagus , dari team kasir salah kasih minuman , tp kita juga lupa pesanannya apa jadinya asal minum aja , tp team kasirnya inget kalau kita pesan Red Velvet tapi di ksh pesanan beda , tapi sama mas mas kasirnya langsung diganti lagi dengan pesanan yg bener Pelayanannya good job mas , pertahanin mas bro	5
225	Bisa duduk berjam-jam tanpa ditawari menu. Lumayan jadi tempat melepas penat tanpa keluar uang.	1
226	Mantap...ramai dari pelanggan secara offline maupun online... Lebih asyik dan lebih berkembang.... Saking ramainya sampai banyak driver ojek dari berbagai aplikasi ojek online... Terlihat bagus berkeanekaragaman pembeli,yang menunjukkan indonesia bhineka tunggal ika... Berbagai macam warna tapi tetap bersatu dan rukun... Bila perlu semua para ojek onlinenya digratiskan untuk parkirnya... Kasihan mereka hanya sekedar mengambil orderan saja.. cuma sebentar.	5
227	Makanan cukup enak. Penyajian makanan agak lama, mungkin karena volume pengunjung. Tempat makan dan parkir terbatas, namun lokasi nya strategis	4
228	Parah banget pelanyananya lama pooll tlng di perbaiki kinerja pegawainya	1
229	Tempat kopi dg suasana yg kondusif. Nyaman	5
230	mantap josss	5
231	Resto lemot  karyawan hanya mengutamakan makan di tempat,  druver ojol dinomer duakan, KURANG RAMAH SAMA OJOL,	1
232	Banyak varian....	5
233	Tempatnya oke nyaman kamar mandi juga oke tpi sayang airnya selalu dikit, mie nya oke murce	5
234	Soft dan cocok dg minuman Koi. Pas g terlalu manis sesuai request. Pelayanan bagus tetap d pertahankan. Enak ga terlalu manis	5
235	Tempatnya ok dan luas	5
236	Ini cafe dengan pelayanan terbaik saat ini di surabaya dengan makanan juga cukup enak di surabaya. Area parkir yang cukup luas. Bisa juga untuk meeting karena ada vip room nya.. minus cuma satu saja. Tempat sholat nya perlu di tingkatkan jangan di taruh belakang seperti Tempat berhantu.	5
237	Gak pernah ketinggalan kalau ke surabaya. Nasi empal udang dan sambel ijo..enakk. Ada aneka oleh-oleh juga, jd bisa sekalian brli oleh-oleh disana..	5
238	Tempat nyaman, fasilitas oke dehh bersih ads tempat main ank yg cocok buat keluarga	5
239	Suasana tenang, enak klo buat kumpul keluarga.	5
240	Kuah enak. Tapi... Ayam nya kalau makan disini sedikit banget   kayak bukan cak har asli	3
241	Servicenya buruk banget ga kayak di tp3 sama tp6 ramah2 pantes tempatnya sepi	1
242	Untuk semua driver harap dilihat kalau antar untuk cs, saya sudah 2x kena orderan ini(resto tp6 lt3) tanpa alas cup, alhasil tumpah Tolong di ceck untuk mesin pres sering bocor  Driver tidak bisa cek barang bocor atau tidak dikarenakan kalau kirim sudah kondisi di kretek/kabeltis Untuk call center tolong dijawab bila ada keluhan dari cs biar tau kondisi di lapangan	3
243	Saya makan berempat dengan mama saya dan anak saya 2 20mnt saya menunggu makanan keluar lama sekali. Akhirnya saya cancel 2 menu yang belum keluar. Sangat disayangkan restoran ini mengutamakan pelanggan ojek online terlebih dahulu untuk pesanan. Ketika saya cancel dan pembayaran makanan baru buru2 siap dikeluarkan. Kenapa sebelumnya tidak begitu saja mengutamakan pelanggan yang datang?	2
244	taste nya strong mantap buat pecinta kopii	5
245	Ada di POM Bensin dekat Damkar Rangkah arah Soewandhie	5
246	Interior bagus dan rasa beverage sesuai standar dan cake nya oke, tadi beli red velvet tapi ac mati jadi panas banget, terus rasa jadi enek gitu rasa cakenya, pembayaran disini bisa cash qris sbuck card debit  n cc Saran untuk manajemen untuk perhatikan atmosfer ya, karena ngafe kalo panas bgt ya bakalan ogah	2
247	Datang kesini jam10 pagi sambil menunggu anak main di playtopia pelayanan cepat, tempat bersih, tenang. Overall oke untuk nunggu	5
248	Enak menu penyetan nya, juga pangsit mie ayam	5
249	Nyobain Cafe Macchiato harganya 39rb.. kopinya lumayan... Milk Tea Boba 29rb.. Yakult Green Tea 25rb.. kalo mau seger, bisa coba pesen yang yakult green tea.. seger n light tastenya... Bobanya kecil n manis..	5
250	Pelayanan sangat ramah	5
251	Pesan di gojek	5
252	Nunggu goreng ayam sampai  30menit,emang  selama itukah	1
253	Tempat bersih dan nyaman Dan juga lumayan sepi Tidak terlalu Ramai Pelayanan nya baik ,Gercep dan ramah Terima kasih Sukses Selalu buat Pemilik Starbucks beserta para tim nya Salam Sukses	4
254	Penyetan keroyokan nya juara, sambalnya pedas dan gurih.	5
255	Tempat makan ini sudah legendaris, jadi rasanya memang khas. Banyak org datang ksni. Namun saya krg sdkit cocok sma sambalnya	5
256	Bersih, pelayanan ramah	5
257	kalo lagi suntuk bgt, ngopi si solusinyaaa dikopken biar pikiran gw tenang	5
258	makanannya enak dan pelayanan ramah	5
259	Enak bgttt	5
260	Lokasi cukup strategis karena persis di depan jalan besar dan mudah dicari. terletak di dalam area perbelanjaan Maspion Square membuat cabang ini strategis bagi para pecinta kopi. Tempat indoor yang dilengkapi dengan AC cukup sempit dan lebih kecil dibandingkan dengan area outdoornya. Harga terjangkau dan cocok digunakan untuk nongki bersama sahabat.	5
261	Tempat nyaman dan pelayanan bagus	5
262	Pelayanan lama banget..dahulukan yg bungkus..kecewa	1
263	Kalau boleh saran tempat duduknya yang udah bolong mbo ya di ganti terus suasananya juga di buat senyaman mungkin, konsepnya itu loh paling juadul dari pada store lainnya kan lak ya jadi ga betah lama lama nongkrong di sana	3
264	Cafe bintang 4 toilet bintang 1. Kondisi mengenaskan, kotor dan malfungsi.	3
265	sangat memuaskan dan ada tempat untuk minum diluar kiosnya, untuk harga dan menu sama saja, tapi yg ini lebih istimewa. tempat yg sepi menambahkan experience untuk me timenya. gak keganggu ama bising orang-orang sekitar	5
266	Kopi nya uda terkenal ya. Cinta Indonesia harus kesini. Kalo ke Surabaya ngopi sini aja.	4
267	Corndognya enak, saos kejunya the best. Karyawannya selalu membantu penggunaan poin dsb	5
268	Pelayanan memuaskan. Minuman berkualitas. Suasana nyaman. Parking: Yang saya heran mengapa masih ada saja preman parkirnya. Dimintai karcis parkir, ditimpali dengan belum datang.	5
269	Tempat kurang nyaman untuk meeting . Gak ada sofa. Kursi keras. Gak cocok untuk jadi excelso kurang cozy untuk meeting.	2
270	Staff nya yg laki tidak ramah. Bad attitude	1
271	Minymanya enk, tmpatnya nyaman	5
272	Lokasi enak untuk surabaya timur	5
273	Rasa sudah jelas enak. Yg ga enak, jika ada pengunjung yg merokok, asapnya kehirup smp bagian dalam. Lebih baik diberi pintu supaya ada pemisahan area merokok & non. Lantai jg kurang bersih. Kalau pesan campur, siap2 dapat daging ayam yg cuma 2-3 potong kecil2, sisanya jeroan   jarang ada telor muda/uritan. Btw, harga soto 25.000, lebih mahal dari Soto Cak Kan panjang jiwo jemursari yg sama2 enak tapi porsi lebih banyak n lbh murah	4
274	Pesan americano on the rock - biar ga terlalu byk eeh ttp aja full entah es nya cepet leleh atau memang di tambah air Soalnya di starbuck lain ga sampe full dan masih terasa pait kalau di sini bbrapa x selalu full Tapi katanya memang americano yasudah di terima saja di ganti jg pasti d buang kan sayang	2
275	kopinya jumbo mantap, kopinya nampol sekali	5
276	Barista kopi tapi gamasukin kopi kedalam kopinya. Diminta pertanggung jawaban cuma dibalikin 10rb padahal saya belinya 90rb. Edited : Mas2 dan Mba2 nya datang perbaikin kopinya dan kasih kupon gratis, lopyu gais	5
277	tempatnya kecil, cocoknya bawa pulang	4
278	Mbaknya ramah2, tempatnya bikin betah	5
279	promo menarik, harga terjangkau	5
280	Starbucks di lv UG Sogo ( TP 4). Walaupun cukup terpencil, tetap rame. Banyak org mengerjakan tugas / buka laptop... Onframe : jasmine clementine matcha latte (seasonal flavor)	5
281	Sangat rekomen sekali bila hendak makan bersama keluarga dengan hidangan yg beraneka varian dari soto biasa sampai sesuai dg keinginan (spesial). Pelayanan cepat dan ramah, lingkungan nyaman dan bersih dengan area parkir yg cukup memadai (kondisional) juru parkir nya handal. Hidangan bagi saya pribadi mak nyus tenan top markotop.... selamat menikmati	5
282	The coffee is cold	5
283	pelayanan betul2 menyebalkan. minuman sdh siap, di biarkan aja ga d anter2 ke customer. akhrnya setelah nunggu 5mnt saya bilang minuman saya sdh siap kenapa ga d anter2 mbak nya cuma ambil sambil di lempar di meja dan ga di jawab. bener2 ga sopan!!!!!!!	1
284	Sangat recomended	4
285	Tempatnya di food society, Kopi kenangan mantannya favorit banget. Pelayanan ramah & cepat. Ketagihan terus krn suka banget kopi	5
286	Tempat kecil, tapi lumayan untuk singgah sebentar	5
287	Nyaman, bersih, ramah	5
288	Pelayanan baik, Responsif.	5
289	Tempat nya nyaman buat nongkrong,,,mas2 nya ramah2 apalagi store managernya  ,,,taro milk tea pke toping aloe vera paling fav deh	5
290	Pelayanan seperti kopi kenangan pada umumnya. Menu kopi kelapa pilihan baru	4
291	Menyenangkan, banyak tersedia kursi dan meja. Ada ruangan yg bisa di reservasi. Banyak varian tenant dari fnb group. Pelayanan ramah dan cepat	5
292	Bisa santai selama nunggu waktu..	5
293	Tempat sangat nyaman buat kerja. Kopi nya juga enak, staff nya juga ramah	5
294	Baristanya pada ramah dan helpfull banget, recomen buat yang mau sekedar me time atau nugas juga.	5
295	Boz kalo driver online minuman jatuh karena bukan kesengajaan namun kelalaian pihak barista dalam mengikat kabel tis yg tidak rapat sehingga jatuh harusnya diberikan potongan harga u mengganti bukan malah diberi harga offline . ....tempat lain gratis boz makanan minuman jatuh karena tidak disengaja oleh ojol diganti baru.  ...contoh richess	1
296	Ada Beberapa Macam Menu Ini Buat Sarapan	5
297	tolong di benah i untuk layanan ONLINE NYA...	1
298	Makanannya cukup enak dan porsinya cukup besar( fyi  biasanya makan porsi kecil). Mbaknya enak diajak komunikasi dgn berbagai pilihan menu andalan mereka	5
299	Kualitas rasanya enak bgt, Saya dikasi rekomendasi sama mbk nya, Saya suka, mbk ya ramah, pertahankan untuk trans icon	5
300	Mehong, harga setara coffee shop diatasnya	3
301	Nice place n yummy menu2 nya :)	5
302	tempat minii, agak susah juga nyarinya	4
303	Dapet harga Promo Hazelnut nya cm 17K	5
304	Kopi kenangan mantan nya enak. Pelayanan baik dan tempat cukup nyaman	5
305	Manajemen kurang bagus, masakannya juga kurang maksimal beda dengan cabang lainnya. Pernah dibohongi untuk bayar makan dengan bill terpisah padahal itu order lain sebelumnya. Untuk diskon bank pun harus displit bill karena melebihi maksimal pembelian, padahal kalau sebelum pajak masih blm mencapai, sehingga diskon tidak bisa maksimal. Orangnya sudah dikasi tau tapi terus ngeyel. Mohon hati2 jika makan disini.	1
306	rasanya enak sih, harga lumayan, porsi mungkin bisa ditambain hehehe	5
307	Menu barunya seger banget	5
308	Tidak ramah, judes bnget,mbak nya horor... giliran ada kokoh beda cara ngomongnya,lagi nyari jodoh lu  lama banget juga pelayanan nya,beda dngn chatime lainnya	1
309	Tolong pramuniaga yang jaga hari ini tgl 12/10/2023 pukul 10.45 lebih ditraining lagi untuk wording nya, saya pesan americano tidak ditanya hot/cold tp lgsg dibuatkan yg cold saja, giliran complain malah disalahkan karena saya tidak info.	1
310	Mbak Tika pelayanannya baik banget, peduli banget sama pelanggan.	5
311	Salah satu sbucks paling ramah menurutku ya disini,datang wkt valday kmren jam 12 siang gk terlalu rame,ya gt2 aja si Starbucks,servisnya top,pesen menu promo valdaynya yg berry2 an,satunya seger satunya mixed kopi berry. Moga servisnya slalu optimal	5
312	Meski di belakang, kopken selalu ramai daripada tenant yang lain sehingga memberi kesan hidup. Saya selalu ke Kopken ketika berkunjung ke Sutos. Pelayanan cepat dan pegawainya ramah.	5
313	Chatime seri Galaxy !! . Biasanya kalo kesini selalu pesen menu hazelnut choco milk tea tapi kali ini penasaran sama rasa barunyaa. Daan langsung secintaak ituu  , rasanya itu unikk ada campuran dari santan / krimer yang di padukan sama rasa dari buah mangga, enaak dan nggak bikin eneg. Sayangnya Buat yang nggak doyan es khusus menu galaxy wajib pakai es tapi tetep ueeanaak kok. . Rates : 10/10 . On Frame : Mango Milky Way 27K Hazelnut Choco Milk Tea 25K	5
314	resto nya pegawainya lemot tolong	2
315	makin maju , makin banyak upgrade interiornya. rasa & kualitas steak masih tetap sama.	5
316	Lokasi nya sangat nyaman tapi kalo siang sedikit panas, tempat nya bersih dan nyaman.	4
317	Mapan semua , Mie nya maknyus, rekomended	5
318	suka tempatny ..cozy..	5
319	Setiap  weekend dapet promo	5
320	Makanan minuman enak. Pelayanan kadang msh kurang. Belum selesai kadang makanan/ minuman sudah diambil, padahal msh ada makanan/ minumannya. Toiletnya jg mampet, bau pesing juga. Semoga lebih baik lagi.	3
321	Carbonaranya kering saosnya , seperti carbonara indomie , seledrinya ada beberapa yg kuning , kualitas makanan gak d jaga	1
322	tempatnya cozy dan bersih. kopi sama rotinya enak. pegawainya ramah	5
323	SAYA SANGAT DIRUGIKAN DEPOT BU RUDI DI PASAR ATOM. SAYA BELI PISANG GORENG. KEMARIN TANGGAL 25 MEI 2022 SAYA LUPA AMBIL KARENA MEMANG SAAT ITU PISANG GORENG BELUM READY. SAYA DI KASIH NOTED KERTAS TANDA BELUM ATAU KURANG AMBIL. PADA TANGGAL 26 MEI 2022 SAYA BERNIAT UNTUK SAMPAIKAN DENGAN BUKTI NOTED KERTAS DARI KOKO PENJAGA DI BAGIAN GORENGAN. NOTA TIDAK DI AKUI. SAYA DIRUGIKAN. BAGAIMANA TANGGUNGJAWAB DEPOT BU RUDI DENGAN UANG SAYA YANG SUDAH TERDEPOSITE DI BU RUDI PASAR ATOM.	1
324	Minta tolong kepada Owner, tolong diedukasi ke pegawainya klo kerja yg jujur & profesional l, klo mau kirim barang ke Ojol harus ditulis berat barang sesuai barang jgn asal ketik, yang seharusnya 15kg ditulis 1kg demi hemat ongkir, ini jelas merugikan driver Ojol.	1
325	Parkiran luas. Tempat bersih, nyaman dan instagramable. L dasar: parkir. L1: oleh-oleh. L2: resto dalam dan luar ruangan. L3: privat dan musholla. Menu beragam dan enak. Pelayanan ramah dan cepat.	5
326	Cek suwiiinE , disiapnow dolanan	1
327	pelayanannya ngga bgttt. mba nya ga ramah. terutama mb kasirnya!	1
328	Mantan ikan gurame nya	5
329	Pelayanan sangat lama, gk satset, gk koyok chatime liane, driver datang gk  lngsung jadi, msih nunggu driver datang, padahal sudah resto supeeeerrrrrr..	1
330	Soto Cak Har ga pernah diragukan untuk rasanya yang enak. Cak Har Pusat tidak terlalu antri dibandingkan beli di jalan MERR dan bisa bayar pakai Qris. Soto tiga, es jeruk 2, 1 es teh, kerupuk 2 habis Rp111rb. Jajanannya juga ada cendol, puding, madu, otak2 ikan, Keripik tempe.	5
331	Karyawan kebanyakan bercanda	1
332	Steak utk fine dine, sejak saya masih smp	5
333	Cocok untuk kerja. Namun terlalu ramai di weekend malam.	5
334	Tempatnya enak buat nyore	5
335	Indonesian food restaurant, located inside Citraland Residence. Known best for its Ikan bakar, ikan pesmol. Pepes also nice. Good service, nice staff	5
336	biasa, bkn penggila cheese	5
337	Paling enak masakan gurami bakar, hanya saja untuk cah kangkung masih kurang sedap	5
338	Pelayanan cepet, tempat nyaman bngt, suasana juga oke cocok buat acara keluarga	5
339	Lg hujan cm ba liat dr kejauhan	5
340	Sedia kebutuhan sehari-hari	5
341	Mantul... enak banget...suasana nya nyaman...	5
342	Tempat Ngopi dan Bersantai Favorite di TP 6. Nyaman,luas,pelayanan OK Kalau Kopi nya mah Juara spt biasanya.	4
343	Nyaman utk nongkrong	5
344	Langganan disini.paling enak sotonya dimakan ditempat krn koyanya banyak dan makannya bareng orang banyak.hehe	5
345	Saya tiap datang selalu dengan senyum, tapi tiap baristanya yang mbak mbak jilbaban saya selalu dibikin badmood dengan attitudenya. Tenkyu lho	2
346	Agak remang2 ja sih,,, tp after all,cozy kok	4
347	This is the premium version of Kopi Kenangan with upgraded menus and tools. Ada banyak tambahan menu dan tentunya tambahan harga juga. Sekarang ada mix mocktail cold brew, beberapa pilihan biji kopi, v60, pastry, dan lainnya lagi. Untuk seating layout masih sama seperti dulu, hanya interiornya terutama bagian order dan cashier lebih terang dan memberikan vibe lebih premium dan cerah. Overall masih tempat yang oke untuk ngopi, nongki, kerja tugas, hanya perlu nambah budget saja.	5
348	Secara kualitas masih sama seperti Chatime pada umumnya. Mungkin yang perlu di jadikan concern ketika upselling produknya. Jika yang datang orang orang yang sering beli Chatime/orang FnB masih ok karena mereka akan paham cara upselling. Sedikit saran dari saya, kalau mau menawarkan topping, mungkin kalimatnya bisa di ubah dengan cara Mau tambah topping apa kak? bukan Mau topping apa kak?	2
349	Tempat terbaik makan siang	5
350	siip poll	5
351	Staff sangat membantu , saya bawa cucu staff dengan cepat mengantar ke meja saya	5
352	Pesen chicken steak sampai 1 meja selesai belum datang	1
353	Tempat nya nyaman, rasa makanan juga enak.. TOP deh	5
354	Sudah lama ga ke Excelso dan cobain yang di Pakuwon Mall ini. Pelayanan Excelso biasanya ramah dan sangat membantu. Ini pelayan cowonya pura-pura ga lihat saat dipanggil. Saat mengantar makanan ditaruh di pinggir jadi kita harus ambil sendiri sudah kayak makan di tempat prasmanan. Minuman Avocado Float baru keluar setelah beberapa makanan habis. Saat ditanya ke mbanya yang namanya Sally, gak ada minta maafnya cuma ngomong  Sedang di blender kak . Saat ngomong dan tanya order (karena beberapa ga keluar) juga agak ketus. Pesen spaghetti dan fettuccine semuanya overcooked jadi ga enak. Pengalaman buruk banget, ga akan balik yang di Pakuwon Mall. Jelek banget servicenya.	2
355	Agak panas, mungkin ac-nya mati kemarin.	5
356	The atmosphere is elegant, the fragrance is rich, mellow and intoxicating, and the lighting is soft. It is a good place to gather, reminisce and talk. .	5
357	Tempat langganan buat Ngopi. Letak nya di Galaxy Mall 2 sebelah SOGO. Menu Favorit Latte / Green Tea dan Peanut Panini. Starbucks disini selalu ramai pengunjung.	5
358	Harga sesuai rasa, nyaman, aman ... pelayan sangat ramah	5
359	Bu kris ruko pengampon. Baru kali ini gw kayak merasa di tipu gt, beli kotakan tp dikasih harga masing2 per item, tp makanan yg di dapat gak sesuai dengan harga per item tersebut, kecewa padahal udah langganan dsini tp baru kali ini di kecewain, Gw beli juga banyak, habis hampir 1.5 jt tp kayak gak puas gt, kalo dijelasin gak detail banget pelayanannya, kalo dikasih harga per item ya yg sesuai gt lho sama makanan yg di dapat. Buat yg mau bungkus disini mending tanya yg detail deh drpada kena zonk kayak gw	1
360	suasananya nyaman penerangan juga pas, rasa minuman dn makanan dg hrga sgtu trmasuk enak worth to buy	5
361	Coba belajar dari paper cup sama merci cafe. Minuman mereka worth pol dengan harga segitu. Masa minuman kalian udah gelas kecil, ga diisi full, banyak laron, mahal lagi, dll.	1
362	Gacoan margo lelet banget. Terima nota pukul 20.18. Keluar dari gacoan 21.00. Order hanya 1 mie dan 1 dimsum. 18 februari 2024	1
363	Bu Kris emg pilihan kalo lagi mau indonesian food dimana smua menu ada, mulai dr penyetan hingga empek empek ada semua, dengan harga yang relatif stabil. Sayang cabang bu kris ini bertempat di dalam kompleks pertokoan sehingga yang berkemdaraan harus bayar parkir kompleks sekitar 8.000 untuk mobil	4
364	Jual roti....enak n murah banget	5
365	Sistem layanan yang semakin membanggongkan, kemarin kebagian tempat duduk mana, malah ke pindah gara2 sudah ditempatin orang lain, malah kita yang cari tempatnya, tpi untung karyawan yang lainnya mau merespon dengan cepat.	3
366	Makanan enak, minuman enak, sayang ga ada mushola	4
367	Paling suka Starbucks di TP 6. Favorit spot di open areanya. Bs ngopi sambil bengong & liat aktivitas mobil2 di bawah yg lalu lalang, healing ala aku meski ttp di dlm mall :) Jgn malu buat tanya minuman rekomen baristanya & snack yg dimau.	4
368	Toiletnya dimaintenance dong, air wc smaa air wastafel kok mati semua.	1
369	Enakk makanannya dan waitersnya ramah pelayanannya.	4
370	Store Managernya senior saya	5
371	bintang 3 dulu, drive thrunya agak lelet cuy, 20 menitan nunggu ga keluar2 itu minuman	3
372	Mie Mapan di BG Junction adalah surga bagi pecinta mie. Rasanya autentik dan cita rasanya khas. Suasana restorannya nyaman, cocok untuk keluarga atau teman. Pelayanan cepat dan ramah menambah kepuasan. Hidangan mie yang lezat dan variasi menu membuat Mie Mapan di BG Junction menjadi destinasi kuliner yang wajib dicoba bagi penggemar mie yang mencari pengalaman kuliner yang otentik.	5
373	Setiap ke Surabaya pasti mampir ke sini...	5
374	Udah beberapa kali kesini karyawannya selalu ga ramah Trs dijam set8 lantai 2 katanya sdh close. Lt 1 gaada tempat untuk charger Trs ada pembeli lain yang nyaut mesti alasane ngunu, mesti close Indo: selalu alasannya begitu, selalu close Makasih bukk mewakili sekali	3
375	Makanan oke tapi pelayanan sang kasir trainee ini yang sangat tidak oke. Sy usulkan tidak usah diterima kasir yg masih training baju putih itu sombong sekali, menghina. Saat pembayaran di jam 20.45:WIB Jumat , 22-12-2023. Pembayaran nyaris 2 juta tanya apa bill bisa dipending besok utk souvernir boneka di GM, ekspresi muka dan jawabannya bikin tersinggung. Heran ya, ini trainee kog nyinyir daripada karyawan tetap yg semuanya ramah	2
376	Yg penting bisa rokok an	3
377	Dulu ke sini waktu acara ultah teman yg ke 40. Kemarin ultah anak ke 7. Suasananya ternyata cocok juga untuk ultah anak.	5
378	masakannya enak	5
379	Makanannya enak, tempat nya nyaman	5
380	Gut place, Gut service, Gut recommend banget deh	5
381	Order dua menu, ayam empal dan empal bakwan. Take away. Waktu tunggu 10-15 menit. Pelayanan ramah. Tempat bersih, parkir mobil luas. Untuk rasa maaf menurut saya rada keasinan	3
382	Dari dulu sering bgt beli chatime di sini. Cuma karena skr berusaha mengurangi minuman manis, jd sudah jarang bgt ke sini. Akhirnya coba lagi beli, rasanya masih enak tp memang manis walaupun sudah minta less sugar 50%. Mungkin saya saja yg sudah tidak biasa minum manis	5
383	The best pokoknya rasane	5
384	Di dalam Grand City Mall, Area smooking nya luas dan nyaman. Cocok buat menunggu keluarga belanja, kerja dengan laptop ataupun ketemu rekan Kopi dan menu standard excelso, Recomended	4
385	Outlet yg disini lebih nyaman dibandingkan yang di eastcoast	5
386	Kopi kenangan.. yang akan selalu di kenang... Rasanya wueanak pol..	5
387	Mumpung di TP, lg pengen minum yg manis2 nih..  ..	5
388	Salah satu tujuan kalau mau makan steak yang affordable dengan rasa yang masih masuk. Staffnya ramah dan helpful. Karena letaknya di galaxy mall 3, jadi parkirnya ada di galaxy mall 3 Cukup rame kalau hari libur.	4
389	Enak pepesnya favorit	5
390	Empal suirnya favorit banget. Sambel terasinya ngangenin. Plus es susu dele nya.. Mantab	5
391	Mantab pokok nya... masakannya cocok banget	5
392	Nyaman buat santai	5
393	Sy tadi beli yang black aren ternyata gak dapat rasa gula arennya... Yang ada rasanya seperti kenangan mantan... Padahal I have to pay more for it... Adil gak?	2
394	Kopinya enak, manisnya pas, dan harganya terjangkau buat semua kalangan. Ada dua tempat nongkrong yaitu area indoor dan outdoor. Pelayanannya cepat dan bisa menggunakan tunai maupun Qris. Alangkah lebih baik bila download terlebih dahulu aplikasi Kopi Kenangan untuk bisa dapatkan informasi tentang promo-promo yang ada.	5
395	skrg kopken dah b aja, kadang zonk -_-	2
396	Kopi mantan yg selalu enakkkkkkk	5
397	Outdoornya sejuk, makanannya enak. Favorit saya kopi gula aren dengan mini pizza dan mini wonton	5
398	Tempatnya Betul2 Bersih dan Nyaman tempatnya, pengujungnya Ramai juga, Harganyapun sangat terjangkau pelayanannya juga sangat Ramah2, Pokoknya sangat Mantap sekali     .	5
399	Poor service... pelayan fera tidak ramah dan tidak sopan.. tolong jd perhatian..	1
400	Lagi dan lagi  ... kusus.nya... gindaco... klau jm 10...buka ..resto ..harus sudah prepare ... klau ada pesanan itu langsung d proses .. bukan mala d tinggal ... sudah nunggu 10 menit.an... baru d proses.... tolonk d perbaiki...untuk pelayanan.nya. kpanlda pelanggan...  .... seharus.nya.. jm buka resto ..harus ...siap proses... bukan ..mala d tinggal... tinggal ajha... ... kecewa.... banget...	1
401	Pelayanan cepet, pegawai ramah asik dehh	5
402	Makanan keluarnya lama	4
403	Kopi Kenangan termasuk kopi yang enak	5
404	Selalu mantab	5
405	Lama sekali kasirnya astaga.. 15menit berdiri blm maju2 antriannya.	1
406	Tempt nyaman,buat kerja santai,fas wifi,ramah pelayanannya...	5
407	Makanannya enak Kami beli nasi campurnya 29rb (Sept 2021), enak ... Meski tidak ada udang dan empalnya (Krn itu menu tersendiri) ... Dan porsinya cukup banyak. Depot ini ada dalam food court PGS ... Banyak resto yg tutup ... Dan tempat duduk tidak telalu banyak ... Tetapi Krn pengunjung yg makan juga tidak banyak maka tidak sampai terjadi perebutan. Bagi kami ... Beli nasi campur Bu Rudy mmang pas Tetapi ini selera kami ya ... Tiap orang punya seleranya masing2	4
408	pegawai clening servise dilantai atas lantai 2 mohon di tegur dan di ajarkan tata cara sopan santun dalam bekerja. Dengan ciri :pakai topi hitam , baju hitam , celana hitam ,masker hitam, kurus Karna sistem kerjanya seperti orang  lagi demo. Meja kursi dari kayu di dorong kasar dan bunyinya glodak kasar .tidak sekali dua kali melainkan keterusan. Terimakasi	1
409	Yah okelah untuk kongkow dan  , semua tersedia.... Tinggal atur aja waktu makan, minum, and nambah menunya	5
410	Pelayanan Lama Cuma Pesan 1 Minum Nunggu 1 Jam lebih	1
411	Barista Yuk Tha sangat tidak ramah ya, lebih ramah customer di banding yang jual. Beli kopi buat nambah mood makin gak mood, 2 hari beturut2 seperti itu.	3
412	Pegawainya sombong dan tidak ada attitude. Rasa kopinya encer tidak enak, tidak seperti dulu. Jualan tidak amanah.	1
413	Topping pearl knp seakan-akan limited?	4
414	Sebelum pandemi lokasinya bagus untuk sendirian.	5
415	Pesan nasi goreng ayam, bener2 gk bisa di makan, nasi nya keras, dingin dan spt nya nasi goreng frozen cm di microwave doank.. Pelayanan nya juga buruk, org yg udah selesai makan piring2 dan gelas tidak segera di angkat, meja kotor tdk segera di bersihkan.. Ini judulnya signature, minuman nya jauh lbh mahal dari pda kopi kenangan biasa tapi bener2 pelayanan nya jelek	1
416	Pelayanannya baik ramah dan cepat	5
417	Kopinya enak. Ada roti juga	5
418	tempatnya nyaman, pegawainya ramah, cocok buat nugas	5
419	Pelayanannya sangat lama	1
420	Tempatnya nyaman, tapi mungkin pas lagi kemarau, kipasnya krg mendinginkan hehe	4
421	Pelayanan Mantap banyak promo menarik. Dan 1 lagi Rasa minumannya sangat menyegarkan dan pas banget di lidah. Semoga sukses selalu.	5
422	Makanan enak, service bagus & cepat, tempat bersih ber ac & ada outdoor jg	5
423	Makanan tidak terlalu mengesankan, namun tidak mahal	3
424	Pesan antar,belum di buatkan driver datang,ini resto super gopartner	1
425	Pelayanannya bagus, staffnya ramah-ramah lagi. Juga deket dari rumah.	5
426	Tempat nyaman dan di trans icon ada makanannya juga	5
427	Pegawai chatime galaxy mall sangat lama pelayanan nya di mulai dari kasir dan pegawai lain nya di waktu lagi banyak orderan yang masuk dri ojol grab , gojek dan shoope pegawai nya pada sembunyi gk mau saling bantu yg mengerjakan orderan cuman 1 orang jdi waktu ojol nunggu sekitar 45 menit tolong di brefing lebih keras agar custamer tidak nunggu lama2.	1
428	pesan minuman keluar 20 menit. sudah saya tanyakan 2 kali tapi tidak digubris dan harus tanya lagi, ternyata orderan saya di skip.	1
